heat_loss_U_W_m2K,effective_velocity_factor,flow_proxy_blend,friction_factor,objective,return_RMSE_C,energy_residual_percent,mean_outlet_supply_C,mean_heat_loss_kW,thermal_delay_h,mean_head_drop_m,mean_flow_m3_s,near_optimal
0.1284073876743368,1.2856605463863822,0.8635181585555577,0.02,2.0345787803608784,1.9518277999435893,0.9053773672341102,80.38682410924402,539.4334912362793,3.6137047737906585,81.89462691640992,0.4346775470391242,False
0.12190946803033649,1.4618716075608629,0.8543736528858351,0.02,2.0355910221694815,1.9175415346476032,1.3259296854169333,80.43962461238412,512.2244461793886,3.6184920410678267,81.659530452849,0.4341024683672789,False
0.4463686147781525,1.2904416139366783,0.976618917132117,0.02,2.038590325823849,1.9520657004553645,1.025760106396463,80.01396130904483,1873.9225082084258,3.555525389350914,84.84642774807227,0.4417902151675133,False
0.4138731656667384,1.3149275872905573,0.9521841666311067,0.02,2.0411746207146644,1.9504400206806116,1.0711871012265943,80.06466101764588,1736.9372973800255,3.5679355052942188,84.20179991781133,0.4402535652519778,False
0.5506421660168329,1.496933645536168,0.9834036082999802,0.02,2.0442211122146503,1.9052866076333246,1.671549117496083,80.01029768548305,2311.6068143930056,3.552094825006198,85.0260942011671,0.4422168900832077,False
0.42057296451469683,1.2575847407067595,0.9717290110270345,0.02,2.0457294530655883,1.9673174528483945,0.922939067568297,80.02577032856709,1765.6415421912598,3.5580019994667778,84.71711943342896,0.4414826992874948,False
0.13991667320590934,1.532679339273458,0.8549249734961505,0.02,2.046681705443232,1.914973602766809,1.4928334830850987,80.43630625148795,587.8300618696423,3.618203058306313,81.67368926915576,0.4341371397574876,False
0.47148212086760455,1.3039282563847274,0.9794594164419288,0.02,2.050487218522786,1.9597279335894804,1.0813248010991943,79.99302926958457,1978.9166015349513,3.5540883328611543,84.92161172234208,0.44196884817726395,False
0.1352313602584392,1.4358093345130731,0.8536187271101131,0.02,2.050592168082434,1.9380688020637649,1.2642171461021072,80.41918520275873,568.0094051620528,3.618887821343944,81.64014586696769,0.4340549926777092,False
0.381350770308966,1.1788245439477545,0.9735109093532247,0.02,2.0570548269256532,1.997802775277623,0.6820696675656281,80.02806795085742,1601.3525029010355,3.5570991149101143,84.76422216046771,0.44159475911443347,False
